CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11395912|400012328250|0|Não declarado|1|Feminino|1990|18|02|21|1|10|31|3135209|4|0||||||||||||||04MAR2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|477553|400002587153|1|Branca|1|Feminino|1982|09|07|29|1|10|31|3162401|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||1|0|0|0|1|0|1|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|805521|400003458566|6|Não dispõe da informação|1|Feminino|1989|29|04|22|1|10|31|3135209|4|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|843624|400009612308|3|Parda|0|Masculino|1986|12|03|25|1|10|31|3143302|2|0||||||||||||||22FEB2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|842659|400003521648|1|Branca|0|Masculino|1979|11|05|32|1|10|31|3143302|2|0||||||||||||||01AUG2007:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|12850858|400012655448|0|Não declarado|1|Feminino|1992|20|01|19|1|10|31|3143302|2|0||||||||||||||09FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1586316|400003505970|0|Não declarado|0|Masculino|1986|20|10|25|1|10|31|3135209|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1590471|400003506257|1|Branca|0|Masculino|1974|02|12|37|1|10|31|3135209|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1964139|400009381516|3|Parda|0|Masculino|1989|28|04|22|1|10|35|3531902|3|0||||||||||||||09MAR2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10640824|400005697993|3|Parda|0|Masculino|1982|13|04|29|1|10|31|3143302|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|467947|400002540329|4|Amarela|0|Masculino|1979|12|08|32|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|1|0|0|1|0|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|739997|400003254960|1|Branca|1|Feminino|1982|02|10|29|1|10|31|3132107|4|0||||||||||||||01FEB2007:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|817872|400003476623|3|Parda|1|Feminino|1989|17|11|22|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|821363|400003469578|3|Parda|0|Masculino|1970|01|08|41|1|10|31|3135209|3|0||||||||||||||11FEB2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|839519|400003522703|3|Parda|0|Masculino|1990|09|12|21|1|10|31|3143302|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1008329|400004021619|6|Não dispõe da informação|1|Feminino|1990|11|06|21|1|10|31|3135209|3|0||||||||||||||03AUG2009:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|1273590|400009263172|3|Parda|0|Masculino|1991|12|02|20|1|10|31|3135209|2|0||||||||||||||21JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12733912|400012239594|0|Não declarado|0|Masculino|1988|11|06|23|1|10|31|3135209|4|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12755654|400012634621|0|Não declarado|1|Feminino|1993|24|03|18|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|10856641|400012241544|0|Não declarado|0|Masculino|1989|21|02|22|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11310887|400012308861|0|Não declarado|0|Masculino|1993|08|12|18|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|739154|400003249313|4|Amarela|1|Feminino|1989|22|02|22|1|10|31|3135209|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||0|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|817177|400003473552|3|Parda|1|Feminino|1987|25|11|24|1|10|31|3135209|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|842106|400003524593|3|Parda|0|Masculino|1979|17|01|32|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1035040|400009239518|2|Preta|0|Masculino|1992|06|02|19|1|10|31|3135209|2|0||||||||||||||22MAR2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11757892|400012380560|0|Não declarado|0|Masculino|1992|29|09|19|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11796399|400012389495|0|Não declarado|0|Masculino|1990|15|08|21|1|10|31|3143302|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||0|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1587013|400003475001|3|Parda|0|Masculino|1989|21|11|22|1|10|31|3132107|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|1588306|400003277326|6|Não dispõe da informação|0|Masculino|1956|02|11|55|1|10|31|3135209|4|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|BIOLOGIA|2|Licenciatura|1|Presencial|1|Graduação|1721714|400009123692|6|Não dispõe da informação|0|Masculino|1992|18|02|19|1|10|31|3118601|4|0||||||||||||||02AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|1990333|400008008076|2|Preta|0|Masculino|1971|05|12|40|1|10|31|3119807|4|0||||||||||||||26FEB2010:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|12628567|400003497989|2|Preta|1|Feminino|1988|18|10|23|1|10|31|3135209|4|0||||||||||||||24JUL2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|31460|400009658728|6|Não dispõe da informação|0|Masculino|1993|20|02|18|1|10|31|3170909|4|0||||||||||||||22FEB2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|466079|400002538351|6|Não dispõe da informação|0|Masculino|1990|30|11|21|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12547632|400002581145|6|Não dispõe da informação|1|Feminino|1989|17|02|22|1|10|31|3135209|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|10881103|400012246095|0|Não declarado|0|Masculino|1993|22|02|18|1|10|31|3118809|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|33849|400009658955|2|Preta|1|Feminino|1987|26|05|24|1|10|31|3135605|2|0||||||||||||||22FEB2010:00:00:00|1|0|0||1|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|0|0|1||||1|1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|11289555|400012303430|3|Parda|1|Feminino|1992|17|12|19|1|10|31|3135209|2|0||||||||||||||01AUG2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|816880|400003461551|2|Preta|0|Masculino|1989|15|08|22|1|10|31|3135209|6|0||||||||||||||01AUG2007:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|1|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|999137|400003992725|3|Parda|1|Feminino|1991|28|04|20|1|10|31|3135209|2|0||||||||||||||03AUG2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|1152104|400002788737|2|Preta|0|Masculino|1984|15|08|27|1|10|31|3161106|2|0||||||||||||||05JUL2010:00:00:00|0|0|0||1|0|0|0||1|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1139600|400009265772|3|Parda|1|Feminino|1992|13|06|19|1|10|31|3135209|2|0||||||||||||||30MAR2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|11404313|400012328447|0|Não declarado|1|Feminino|1986|16|05|25|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|819818|400003480084|3|Parda|1|Feminino|1987|07|10|24|1|10|31|3135209|3|0||||||||||||||11FEB2008:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|817900|400003478134|3|Parda|1|Feminino|1990|12|02|21|1|10|35|3549805|2|0||||||||||||||03AUG2009:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|1588719|400003474493|3|Parda|1|Feminino|1981|17|12|30|1|10|31|3135209|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1585473|400003513706|3|Parda|0|Masculino|1974|21|11|37|1|10|31|3135209|2|0||||||||||||||05FEB2007:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
