CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_CURSO_POLO|CO_TURNO_ALUNO|DS_TURNO_ALUNO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|DS_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|DS_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|DS_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|DS_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|DS_ALUNO_SITUACAO|IN_ALUNO_DEF_TGD_SUPER|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|NU_SEMESTRE_CONCLUSAO|IN_ALUNO_PARFOR|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|13750962|400012308869|0|Não declarado|0|Masculino|1992|11|03|20|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||16FEB2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|4597258|400012270077|0|Não declarado|0|Masculino|1977|10|29|35|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||27JAN2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||0||0|0|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|709403|400012270253|0|Não declarado|1|Feminino|1988|06|18|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||2|Vespertino|1|Bacharelado|1|Presencial|1|Graduação|784852|400012206975|0|Não declarado|1|Feminino|1985|12|04|27|1|Brasileira|10|Brasil|31|MINAS GERAIS|3112307|Capelinha|2|Cursando|0||||||||||||||14FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|1988741|400012270213|0|Não declarado|1|Feminino|1990|06|17|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|2003918|400012270226|0|Não declarado|1|Feminino|1991|01|07|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|13825580|400014743693|1|Branca|0|Masculino|1985|06|05|27|1|Brasileira|10|Brasil|31|MINAS GERAIS|3142700|Montalvânia|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|15400823|400014935642|3|Parda|0|Masculino|1987|02|19|25|1|Brasileira|10|Brasil|||||4|Desvinculado do curso|0||||||||||||||16FEB2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10581621|400014108177|3|Parda|0|Masculino|1976|04|07|36|1|Brasileira|10|Brasil|31|MINAS GERAIS|3106200|Belo Horizonte|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10581641|400014231998|3|Parda|1|Feminino|1990|07|27|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3132107|Itacarambi|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10629015|400014243840|1|Branca|0|Masculino|1991|01|17|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3170909|Varzelândia|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10581662|400014232006|1|Branca|1|Feminino|1993|07|27|19|1|Brasileira|10|Brasil|31|MINAS GERAIS|3143302|Montes Claros|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10724136|400014266821|3|Parda|0|Masculino|1991|08|18|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3161106|São Francisco|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|10681668|400014258434|3|Parda|0|Masculino|1993|06|14|19|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|10685549|400014259256|2|Preta|1|Feminino|1990|12|22|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|1|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|10687023|400014259268|3|Parda|1|Feminino|1991|02|16|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|13710390|400014721746|6|Não dispõe da informação|0|Masculino|1980|10|19|32|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|15406368|400014935879|3|Parda|0|Masculino|1994|05|15|18|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||16FEB2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|13812024|400014738127|1|Branca|0|Masculino|1985|01|11|27|1|Brasileira|10|Brasil|31|MINAS GERAIS|3163706|São Lourenço|2|Cursando|0||||||||||||||16FEB2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|13716592|400014721734|3|Parda|1|Feminino|1994|11|05|18|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||16FEB2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10960317|400014146732|6|Não dispõe da informação|0|Masculino|1989|06|17|23|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10722651|400014146753|6|Não dispõe da informação|1|Feminino|1993|06|20|19|1|Brasileira|10|Brasil|35|SÃO PAULO|3549003|São Francisco|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|11919427|400014493998|6|Não dispõe da informação|1|Feminino|1985|07|13|27|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10616778|400014238220|3|Parda|0|Masculino|1991|11|11|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|9787610|400014064568|3|Parda|1|Feminino|1994|10|10|18|1|Brasileira|10|Brasil|35|SÃO PAULO|3550308|São Paulo|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|11957965|400014501825|3|Parda|0|Masculino|1982|04|26|30|1|Brasileira|10|Brasil|31|MINAS GERAIS|3132107|Itacarambi|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10723213|400014265407|3|Parda|1|Feminino|1994|09|05|18|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10739468|400014269357|1|Branca|1|Feminino|1994|03|17|18|1|Brasileira|10|Brasil|||||4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|11957667|400014502019|3|Parda|0|Masculino|1989|04|25|23|1|Brasileira|10|Brasil|31|MINAS GERAIS|3143302|Montes Claros|4|Desvinculado do curso|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||0||0|0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10722630|400014265627|1|Branca|1|Feminino|1990|04|26|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10582052|400014232314|3|Parda|0|Masculino|1994|07|12|18|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|534832|400009318217|1|Branca|0|Masculino|1990|12|13|22|1|Brasileira|10|Brasil|15|PARÁ|1501402|Belém|2|Cursando|0||||||||||||||10FEB2010:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1|||1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|774421|400009110309|6|Não dispõe da informação|1|Feminino|1991|11|16|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3106200|Belo Horizonte|4|Desvinculado do curso|0||||||||||||||02AUG2010:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|2463528|400009046345|1|Branca|1|Feminino|1986|02|15|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||1|0|1|0|0||1|||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||1|Matutino|3|Tecnologico|1|Presencial|1|Graduação|2738756|400012303852|1|Branca|0|Masculino|1993|11|11|19|1|Brasileira|10|Brasil|35|SÃO PAULO|3550308|São Paulo|2|Cursando|0||||||||||||||01AUG2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||1|Matutino|3|Tecnologico|1|Presencial|1|Graduação|2778468|400012240349|3|Parda|0|Masculino|1992|04|10|20|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||01AUG2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|4597254|400012270005|0|Não declarado|1|Feminino|1988|05|13|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3106200|Belo Horizonte|2|Cursando|0||||||||||||||15FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|1|0|1|0|0||1|||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||3|Noturno|1|Bacharelado|1|Presencial|1|Graduação|455986|400003523986|3|Parda|1|Feminino|1990|09|08|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||1|0|0|0|0|0|1|0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|845178|400003263381|1|Branca|0|Masculino|1977|07|24|35|1|Brasileira|10|Brasil|31|MINAS GERAIS|3142007|Mirabela|6|Formado|0||||||||||||||05FEB2007:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|1|0|1|1|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||3|Noturno|1|Bacharelado|1|Presencial|1|Graduação|849836|400003255041|1|Branca|1|Feminino|1983|10|17|29|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|1707374|400012255533|0|Não declarado|0|Masculino|1990|09|28|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||04MAR2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2011
